PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Year,Month,Day,DayOfWeek,Quarter,Season_encoded,AQI_lag_1,AQI_lag_3,AQI_lag_7,PM2.5_lag_1,PM10_lag_1,NO2_lag_1,AQI_rolling_7d,AQI_rolling_14d,AQI_rolling_30d,AQI_rolling_7d_std,City_encoded
131.05,158.08,10.99,25.59,36.58,49.8,1.45,6.2,26.35,2016,10,24,0,4,2,322.0,276.0,310.0,149.04,158.08,18.9,288.57142857142856,244.07142857142858,204.03333333333333,27.30602584813611,21
163.83,158.08,10.97,35.43,46.41,49.8,1.35,2.63,27.23,2016,10,25,1,4,2,284.0,273.0,243.0,131.05,158.08,25.59,284.85714285714283,245.92857142857142,207.9,25.621791320596998,21
195.54,158.08,14.76,26.36,41.12,49.8,1.52,6.9,23.82,2016,10,26,2,4,2,313.0,322.0,309.0,163.83,158.08,35.43,294.85714285714283,256.7142857142857,213.73333333333332,19.488702466032844,21
160.62,158.08,23.88,30.24,54.13,49.8,1.68,7.23,17.26,2016,10,27,3,4,2,364.0,284.0,287.0,195.54,158.08,26.36,302.7142857142857,275.2857142857143,219.46666666666667,32.72977383420374,21
144.73,158.08,33.5,27.65,73.62,49.8,1.87,11.1,15.93,2016,10,28,4,4,2,337.0,313.0,276.0,160.62,158.08,30.24,309.85714285714283,292.7857142857143,227.2,34.15371415345958,21
191.33,158.08,37.49,28.01,65.49,49.8,1.48,2.12,20.27,2016,10,29,5,4,2,319.0,364.0,273.0,144.73,158.08,27.65,316.0,301.64285714285717,233.63333333333333,30.74627348693448,21
242.17,158.08,41.67,30.28,71.94,49.8,1.76,7.92,18.37,2016,10,30,6,4,2,319.0,337.0,322.0,191.33,158.08,28.01,322.57142857142856,302.85714285714283,240.36666666666667,24.2546019197544,21
242.17,158.08,28.54,30.21,58.76,49.8,1.59,9.1,17.91,2016,10,31,0,4,2,423.0,319.0,284.0,242.17,158.08,30.28,337.0,312.7857142857143,249.4,45.014812376965196,21
173.54,158.08,16.92,28.01,44.95,49.8,1.36,9.45,19.87,2016,11,1,1,4,2,500.0,319.0,313.0,242.17,158.08,30.21,367.85714285714283,326.35714285714283,261.6,69.82461020640393,21
156.08,158.08,22.14,33.14,55.28,49.8,1.41,9.68,19.23,2016,11,2,2,4,2,410.0,423.0,364.0,173.54,158.08,28.01,381.7142857142857,338.2857142857143,269.03333333333336,66.67761814810743,21
136.93,158.08,40.11,30.42,70.54,49.8,1.63,9.83,20.89,2016,11,3,3,4,2,334.0,500.0,337.0,156.08,158.08,33.14,377.42857142857144,340.07142857142856,277.0,68.93198856568051,21
221.38,158.08,63.27,31.43,98.55,49.8,2.03,8.85,16.08,2016,11,4,4,4,2,310.0,410.0,319.0,136.93,158.08,30.42,373.57142857142856,341.7142857142857,280.6333333333333,72.24693106021256,21
242.17,158.08,43.25,25.81,69.05,49.8,0.76,1.5,13.59,2016,11,5,5,4,2,308.0,334.0,319.0,221.38,158.08,31.43,372.0,344.0,286.03333333333336,73.73601562330352,21
177.99,158.08,9.66,20.26,29.93,49.8,1.35,7.51,24.83,2016,11,7,0,4,2,476.0,310.0,423.0,242.17,158.08,25.81,394.42857142857144,358.5,298.5,78.64234894520327,21
242.17,158.08,15.02,31.13,46.15,49.8,1.44,2.43,18.96,2016,11,8,1,4,2,331.0,308.0,500.0,177.99,158.08,20.26,381.2857142857143,359.14285714285717,296.43333333333334,80.73147730948251,21
242.17,158.08,10.26,21.14,30.77,49.8,1.66,10.38,31.45,2016,11,9,2,4,2,381.0,476.0,410.0,242.17,158.08,31.13,364.2857142857143,366.07142857142856,302.23333333333335,61.8996884367885,21
211.3,158.08,39.15,37.8,76.95,49.8,1.77,2.91,19.55,2016,11,10,3,4,2,440.0,331.0,334.0,242.17,158.08,21.14,368.57142857142856,375.14285714285717,308.8666666666667,66.46266406250787,21
176.06,158.08,22.0,30.7,52.71,49.8,1.61,8.9,19.08,2016,11,11,4,4,2,469.0,381.0,310.0,211.3,158.08,37.8,387.85714285714283,382.64285714285717,315.9,73.92660452870076,21
211.58,158.08,28.01,37.76,65.77,49.8,1.51,2.34,15.87,2016,11,12,5,4,2,351.0,440.0,308.0,176.06,158.08,30.7,393.7142857142857,383.64285714285717,322.2,68.12663278952043,21
179.71,158.08,27.35,28.36,54.57,49.8,1.6,6.85,21.19,2016,11,13,6,4,2,356.0,469.0,476.0,211.58,158.08,37.76,400.57142857142856,386.2857142857143,330.6,59.99126920604736,21
150.36,158.08,31.12,36.95,68.08,49.8,1.86,8.43,19.09,2016,11,14,0,4,2,365.0,351.0,331.0,179.71,158.08,28.36,384.7142857142857,389.57142857142856,339.7,50.67778700020511,21
144.75,158.08,22.73,34.09,56.82,49.8,1.54,6.8,21.31,2016,11,15,1,4,2,330.0,356.0,381.0,150.36,158.08,36.95,384.57142857142856,382.92857142857144,344.2,50.85553769537567,21
154.15,158.08,19.5,37.96,57.46,49.8,1.52,6.73,19.64,2016,11,16,2,4,2,323.0,365.0,440.0,144.75,158.08,34.09,376.2857142857143,370.2857142857143,344.9,55.999149653408324,21
242.17,158.08,32.52,39.88,72.4,49.8,1.82,7.21,21.4,2016,11,17,3,4,2,326.0,330.0,469.0,154.15,158.08,37.96,360.0,364.2857142857143,346.3,50.70831621473334,21
242.17,158.08,30.13,41.3,71.44,49.8,1.92,7.42,24.17,2016,11,18,4,4,2,360.0,323.0,351.0,242.17,158.08,39.88,344.42857142857144,366.14285714285717,347.96666666666664,17.558066929071803,21
204.53,158.08,40.34,43.63,83.96,49.8,2.23,9.49,22.68,2016,11,19,5,4,2,392.0,326.0,356.0,242.17,158.08,41.3,350.2857142857143,372.0,352.93333333333334,25.26337458136081,21
242.17,158.08,24.34,36.69,61.04,49.8,1.77,6.02,23.46,2016,11,20,6,4,2,399.0,360.0,365.0,204.53,158.08,43.63,356.42857142857144,378.5,355.93333333333334,31.37332807156053,21
242.17,158.08,27.92,35.76,63.68,49.8,2.01,5.74,20.18,2016,11,21,0,4,2,421.0,392.0,330.0,242.17,158.08,36.69,364.42857142857144,374.57142857142856,360.4,39.903454916658156,21
242.17,158.08,23.9,36.2,60.11,49.8,1.97,7.0,23.32,2016,11,22,1,4,2,414.0,399.0,323.0,242.17,158.08,35.76,376.42857142857144,380.5,365.0,40.45102859366832,21
199.17,158.08,63.27,41.0,120.47,49.8,3.07,10.51,28.75,2016,11,23,2,4,2,429.0,421.0,326.0,242.17,158.08,36.2,391.57142857142856,383.92857142857144,370.2,36.79156217965078,21
242.17,158.08,47.54,39.57,87.11,49.8,2.13,2.32,20.25,2016,11,24,3,4,2,405.0,414.0,360.0,199.17,158.08,41.0,402.85714285714283,381.42857142857144,372.96666666666664,22.770072254524273,21
242.17,158.08,63.27,36.49,93.77,49.8,2.57,1.56,28.99,2016,11,25,4,4,2,397.0,429.0,392.0,242.17,158.08,39.57,408.14285714285717,376.2857142857143,376.73333333333335,13.618964368712396,21
242.17,158.08,63.27,37.82,120.47,49.8,3.45,2.4,22.22,2016,11,26,5,4,2,402.0,405.0,399.0,242.17,158.08,36.49,409.57142857142856,379.92857142857144,379.7,12.081075322687495,21
242.17,158.08,63.27,41.19,120.47,49.8,3.34,2.03,14.59,2016,11,27,6,4,2,422.0,397.0,421.0,242.17,158.08,37.82,412.85714285714283,384.64285714285717,381.6333333333333,11.852265204434953,21
242.17,158.08,60.77,34.29,95.07,49.8,2.97,8.46,14.68,2016,11,28,0,4,2,460.0,402.0,414.0,242.17,158.08,41.19,418.42857142857144,391.42857142857144,385.73333333333335,21.53181477765213,21
242.17,158.08,63.27,36.2,120.47,49.8,3.63,8.38,12.39,2016,11,29,1,4,2,482.0,422.0,429.0,242.17,158.08,34.29,428.14285714285717,402.2857142857143,391.1666666666667,31.99702367111038,21
242.17,158.08,63.27,37.83,120.47,49.8,3.42,12.52,12.66,2016,11,30,2,4,2,500.0,460.0,405.0,242.17,158.08,36.2,438.2857142857143,414.92857142857144,397.2,42.00283437148227,21
213.92,158.08,63.27,40.84,120.15,49.8,2.27,7.02,13.64,2016,12,1,3,4,3,500.0,482.0,397.0,242.17,158.08,37.83,451.85714285714283,427.35714285714283,399.76666666666665,44.71550279798128,21
192.35,158.08,63.27,50.69,120.47,49.8,3.45,10.03,15.52,2016,12,2,4,4,3,407.0,500.0,402.0,213.92,158.08,40.84,453.2857142857143,430.7142857142857,396.6666666666667,42.78907292644751,21
242.17,158.08,35.33,25.2,60.53,49.8,2.21,6.01,11.12,2016,12,3,5,4,3,360.0,500.0,422.0,192.35,158.08,50.69,447.2857142857143,428.42857142857144,395.0,52.92357472719357,21
188.04,158.08,22.17,26.77,48.95,49.8,1.87,5.62,17.87,2016,12,4,6,4,3,391.0,407.0,460.0,242.17,158.08,25.2,442.85714285714283,427.85714285714283,396.9,56.56391243961356,21
242.17,158.08,50.93,31.83,82.76,49.8,2.63,6.26,16.35,2016,12,5,0,4,3,362.0,360.0,482.0,188.04,158.08,26.77,428.85714285714283,423.64285714285717,398.6333333333333,63.33621547326827,21
238.16,158.08,42.31,35.18,77.49,49.8,2.46,7.16,16.52,2016,12,6,1,4,3,379.0,391.0,500.0,242.17,158.08,31.83,414.14285714285717,421.14285714285717,401.0,60.847976058996935,21
196.16,158.08,32.08,32.81,64.88,49.8,2.39,6.42,10.96,2016,12,7,2,4,3,415.0,362.0,500.0,238.16,158.08,35.18,402.0,420.14285714285717,398.96666666666664,47.97916214358137,21
175.96,158.08,35.83,27.05,62.9,49.8,2.11,6.79,10.99,2016,12,8,3,4,3,381.0,379.0,407.0,196.16,158.08,32.81,385.0,418.42857142857144,400.6333333333333,20.920484379352597,21
207.79,158.08,25.95,27.46,53.41,49.8,1.79,5.74,7.67,2016,12,9,4,4,3,356.0,415.0,360.0,175.96,158.08,27.05,377.7142857142857,415.5,399.8,20.862360730228104,21
201.17,158.08,26.56,22.1,48.63,49.8,1.87,4.72,7.71,2016,12,10,5,4,3,355.0,381.0,391.0,207.79,158.08,27.46,377.0,412.14285714285717,396.96666666666664,21.641010450840824,21
152.52,158.08,19.51,18.88,38.38,49.8,1.86,4.13,7.31,2016,12,11,6,4,3,362.0,356.0,362.0,201.17,158.08,22.1,372.85714285714283,407.85714285714283,393.4,21.287152396291173,21
207.5,158.08,25.35,29.14,54.5,49.8,2.38,7.05,10.22,2016,12,12,0,4,3,340.0,355.0,379.0,152.52,158.08,18.88,369.7142857142857,399.2857142857143,393.03333333333336,24.533747408515268,21
188.93,158.08,18.5,24.18,42.69,49.8,1.96,7.46,13.19,2016,12,13,1,4,3,328.0,362.0,415.0,207.5,158.08,29.14,362.42857142857144,388.2857142857143,392.1,28.559044935346044,21
242.17,158.08,51.17,28.44,79.62,49.8,2.91,6.58,10.95,2016,12,15,3,4,3,362.0,340.0,381.0,188.93,158.08,24.18,354.85714285714283,378.42857142857144,392.0,16.974771195598585,21
238.56,158.08,63.27,34.18,120.47,49.8,4.14,22.56,18.42,2016,12,16,4,4,3,390.0,328.0,356.0,242.17,158.08,28.44,356.14285714285717,370.57142857142856,394.0,19.445895637458385,21
242.17,158.08,28.96,18.36,47.32,49.8,2.08,1.29,0.6,2016,12,18,6,4,3,408.0,362.0,355.0,238.56,158.08,34.18,363.57142857142856,370.64285714285717,396.8333333333333,27.60348494216711,21
197.94,158.08,23.47,29.47,52.95,49.8,2.26,8.29,9.33,2016,12,19,0,4,3,472.0,390.0,362.0,242.17,158.08,18.36,380.2857142857143,378.64285714285717,401.7,48.8184196306902,21
242.17,158.08,63.27,33.41,107.28,49.8,3.4,8.76,15.03,2016,12,20,1,4,3,359.0,408.0,340.0,197.94,158.08,29.47,379.85714285714283,376.35714285714283,401.6666666666667,49.01846105101207,21
242.17,158.08,63.27,35.34,120.47,49.8,4.14,8.37,7.06,2016,12,21,2,4,3,364.0,472.0,328.0,242.17,158.08,33.41,383.2857142857143,376.5,400.73333333333335,46.542862989272145,21
242.17,158.08,63.27,36.53,120.47,49.8,4.14,12.42,5.45,2016,12,22,3,4,3,500.0,359.0,362.0,242.17,158.08,35.34,407.85714285714283,385.14285714285717,404.1,56.76979411456047,21
242.17,158.08,25.66,26.5,52.16,49.8,2.63,6.35,3.6,2016,12,23,4,4,3,500.0,364.0,390.0,242.17,158.08,36.53,427.57142857142856,391.2142857142857,406.73333333333335,61.918917795391415,21
242.17,158.08,63.27,37.22,120.47,49.8,4.14,12.23,7.2,2016,12,24,5,4,3,500.0,500.0,408.0,242.17,158.08,26.5,443.2857142857143,399.7142857142857,409.6,64.69083986087071,21
242.17,158.08,63.27,31.64,120.47,49.8,4.14,9.02,4.86,2016,12,25,6,4,3,458.0,500.0,472.0,242.17,158.08,37.22,450.42857142857144,407.0,410.56666666666666,62.88046104277892,21
242.17,158.08,31.48,19.14,50.62,49.8,2.41,6.63,3.24,2016,12,26,0,4,3,500.0,500.0,359.0,242.17,158.08,31.64,454.42857142857144,417.35714285714283,413.73333333333335,65.32446489857969,21
179.13,158.08,12.1,14.69,26.78,49.8,1.53,0.88,1.95,2016,12,27,1,4,3,453.0,458.0,364.0,242.17,158.08,19.14,467.85714285714283,423.85714285714283,415.6,50.39321571874774,21
170.28,158.08,24.86,24.61,49.48,49.8,1.98,4.4,7.17,2016,12,28,2,4,3,378.0,500.0,500.0,179.13,158.08,14.69,469.85714285714283,426.57142857142856,414.8,45.63780805220138,21
242.17,158.08,33.53,22.76,56.3,49.8,2.41,2.57,4.28,2016,12,29,3,4,3,335.0,453.0,500.0,170.28,158.08,24.61,446.2857142857143,427.07142857142856,411.9,65.68285998065366,21
242.17,158.08,40.33,21.6,61.94,49.8,2.34,3.0,5.13,2016,12,30,4,4,3,391.0,378.0,500.0,242.17,158.08,22.76,430.7142857142857,429.14285714285717,409.6,63.71738194484159,21
158.75,158.08,35.89,20.13,56.01,49.8,1.82,1.19,5.09,2016,12,31,5,4,3,408.0,335.0,458.0,242.17,158.08,21.6,417.57142857142856,430.42857142857144,407.1333333333333,56.07393079039297,21
199.0,158.08,8.72,18.69,27.48,49.8,1.16,0.95,2.69,2017,1,1,6,1,3,346.0,391.0,500.0,158.75,158.08,20.13,401.57142857142856,426.0,402.0,58.54017749334598,21
229.8,158.08,37.9,18.89,56.73,49.8,2.55,1.49,4.34,2017,1,3,1,1,3,332.0,408.0,453.0,199.0,158.08,18.69,377.57142857142856,416.0,396.4,44.1242833477492,21
180.95,158.08,19.14,17.02,36.16,49.8,1.76,5.77,4.16,2017,1,4,2,1,3,429.0,346.0,378.0,229.8,158.08,18.89,374.14285714285717,421.0,397.1333333333333,37.75989305876807,21
205.62,158.08,36.6,17.87,54.46,49.8,2.31,9.2,5.19,2017,1,5,3,1,3,345.0,332.0,335.0,180.95,158.08,17.02,369.42857142857144,419.64285714285717,396.6333333333333,39.229483567241346,21
238.36,158.08,34.01,24.54,58.56,49.8,2.3,11.88,5.03,2017,1,6,4,1,3,339.0,429.0,391.0,205.62,158.08,17.87,370.0,408.14285714285717,394.9,38.66954012311772,21
195.2,158.08,43.54,32.98,76.53,49.8,2.57,8.79,8.51,2017,1,7,5,1,3,403.0,345.0,408.0,238.36,158.08,24.54,371.7142857142857,401.2142857142857,396.26666666666665,39.998809506094545,21
223.67,158.08,63.27,27.63,99.84,49.8,2.72,9.47,6.99,2017,1,8,6,1,3,374.0,339.0,346.0,195.2,158.08,32.98,366.85714285714283,392.2142857142857,396.1,36.79415067384491,21
242.17,158.08,63.27,35.12,120.47,49.8,3.25,12.9,6.71,2017,1,9,0,1,3,360.0,403.0,332.0,223.67,158.08,27.63,368.85714285714283,385.2142857142857,394.26666666666665,35.83958970853696,21
174.41,158.08,35.87,30.7,66.55,49.8,2.08,11.81,8.5,2017,1,10,1,1,3,396.0,374.0,429.0,242.17,158.08,35.12,378.0,377.7857142857143,394.76666666666665,32.91402943022032,21
136.67,158.08,14.58,24.84,39.42,49.8,1.46,14.23,13.17,2017,1,11,2,1,3,406.0,360.0,345.0,174.41,158.08,30.7,374.7142857142857,374.42857142857144,396.43333333333334,27.71109456345668,21
138.12,158.08,22.26,32.3,54.55,49.8,1.72,9.79,16.93,2017,1,12,3,1,3,308.0,396.0,339.0,136.67,158.08,24.84,369.42857142857144,369.42857142857144,394.8666666666667,36.46851218451966,21
181.93,158.08,34.0,38.0,72.0,49.8,1.95,8.88,14.76,2017,1,13,4,1,3,313.0,406.0,403.0,138.12,158.08,32.3,365.7142857142857,367.85714285714283,393.23333333333335,41.11250533886465,21
220.1,158.08,24.91,29.58,55.47,49.8,2.47,15.99,18.1,2017,1,14,5,1,3,358.0,308.0,374.0,181.93,158.08,38.0,359.2857142857143,365.5,393.8333333333333,37.686046426206296,21
242.17,158.08,32.92,30.79,63.74,49.8,2.23,8.45,17.32,2017,1,15,6,1,3,352.0,313.0,360.0,220.1,158.08,29.58,356.14285714285717,361.5,394.6333333333333,37.16821478731891,21
242.17,158.08,32.77,34.81,67.58,49.8,2.15,8.73,15.81,2017,1,16,0,1,3,371.0,358.0,396.0,242.17,158.08,30.79,357.7142857142857,363.2857142857143,394.93333333333334,37.58862543250076,21
242.17,158.08,44.33,42.82,87.15,49.8,2.0,4.95,9.11,2017,1,17,1,1,3,407.0,352.0,406.0,242.17,158.08,34.81,359.2857142857143,368.64285714285717,395.5,39.630435634389755,21
242.17,158.08,63.27,58.09,120.47,49.8,2.39,4.28,7.53,2017,1,18,2,1,3,402.0,371.0,308.0,242.17,158.08,42.82,358.7142857142857,366.7142857142857,395.3,38.866070403007164,21
242.17,158.08,55.97,55.48,111.46,49.8,2.06,4.13,10.72,2017,1,19,3,1,3,500.0,407.0,313.0,242.17,158.08,58.09,386.14285714285717,377.7857142857143,396.23333333333335,59.42342010641032,21
136.57,158.08,31.87,54.87,86.74,49.8,1.15,4.28,21.18,2017,1,20,4,1,3,445.0,402.0,358.0,242.17,158.08,55.48,405.0,385.35714285714283,399.1,52.93392107146482,21
140.83,158.08,28.93,49.75,78.68,49.8,1.59,3.96,22.35,2017,1,21,5,1,3,335.0,500.0,352.0,136.57,158.08,54.87,401.7142857142857,380.5,398.1333333333333,56.90259011595896,21
201.33,158.08,52.48,56.87,109.35,49.8,1.25,4.21,9.84,2017,1,22,6,1,3,301.0,445.0,371.0,140.83,158.08,49.75,394.42857142857144,375.2857142857143,391.5,66.74293256682026,21
218.21,158.08,60.44,50.27,110.68,49.8,2.18,1.41,10.86,2017,1,24,1,1,3,336.0,335.0,407.0,201.33,158.08,56.87,389.42857142857144,373.57142857142856,386.03333333333336,70.02108525974481,21
242.17,158.08,63.27,52.7,120.47,49.8,2.34,0.63,7.03,2017,1,25,2,1,3,353.0,301.0,402.0,218.21,158.08,50.27,381.7142857142857,370.5,381.1333333333333,70.73357120376552,21
242.17,158.08,63.27,53.67,120.47,49.8,2.6,1.14,8.56,2017,1,26,3,1,3,418.0,336.0,500.0,242.17,158.08,52.7,384.0,371.35714285714283,379.8,71.74956445860889,21
179.29,158.08,63.27,51.11,120.47,49.8,1.72,3.14,7.46,2017,1,27,4,1,3,416.0,353.0,445.0,242.17,158.08,53.67,372.0,379.07142857142856,377.0,53.92587505085174,21
61.92,158.08,41.66,45.71,87.37,49.8,1.26,2.73,9.89,2017,1,28,5,1,3,378.0,418.0,335.0,179.29,158.08,51.11,362.42857142857144,383.7142857142857,374.5,43.80584870713564,21
88.58,158.08,46.39,51.1,97.49,49.8,1.23,0.36,10.97,2017,1,29,6,1,3,230.0,416.0,301.0,61.92,158.08,45.71,347.42857142857144,374.57142857142856,369.56666666666666,66.73793809335484,21
174.62,158.08,61.56,47.22,108.78,49.8,1.54,0.67,6.13,2017,1,30,0,1,3,144.0,378.0,336.0,88.58,158.08,51.1,325.0,359.7142857142857,363.2,102.00490184300011,21
135.36,158.08,55.95,48.37,104.31,49.8,1.6,1.9,10.46,2017,1,31,1,1,3,304.0,230.0,353.0,174.62,158.08,47.22,320.42857142857144,354.92857142857144,360.3,102.14671987368203,21
155.23,158.08,36.26,36.71,72.97,49.8,1.52,1.29,12.59,2017,2,1,2,1,3,321.0,144.0,418.0,135.36,158.08,48.37,315.85714285714283,348.7857142857143,357.4,101.15735032022938,21
172.17,158.08,53.5,38.73,92.25,49.8,1.71,8.97,5.78,2017,2,2,3,1,3,315.0,304.0,416.0,155.23,158.08,36.71,301.14285714285717,342.57142857142856,356.3666666666667,90.78257646969645,21
242.17,158.08,63.27,39.15,103.21,49.8,3.12,14.68,10.09,2017,2,3,4,1,3,331.0,321.0,378.0,172.17,158.08,38.73,289.0,330.5,356.3333333333333,77.58436268561745,21
242.17,158.08,63.27,44.93,120.47,49.8,3.3,21.77,12.33,2017,2,4,5,1,3,429.0,315.0,230.0,242.17,158.08,39.15,296.2857142857143,329.35714285714283,356.3333333333333,88.90390746139822,21
242.17,158.08,63.27,53.5,120.47,49.8,3.16,4.85,15.41,2017,2,5,6,1,3,419.0,331.0,144.0,242.17,158.08,44.93,323.2857142857143,335.35714285714283,358.8,93.9728937614717,21
242.17,158.08,63.27,55.16,120.47,49.8,2.95,3.48,18.03,2017,2,6,0,1,3,442.0,429.0,304.0,242.17,158.08,53.5,365.85714285714283,345.42857142857144,362.23333333333335,60.89452239030146,21
110.38,158.08,39.12,45.31,84.43,49.8,1.12,2.61,23.88,2017,2,7,1,1,3,443.0,419.0,321.0,242.17,158.08,55.16,385.7142857142857,353.07142857142856,363.56666666666666,60.01864789578449,21
146.47,158.08,23.33,42.09,65.49,49.8,1.05,4.92,34.67,2017,2,8,2,1,3,336.0,442.0,315.0,110.38,158.08,45.31,387.85714285714283,351.85714285714283,362.3,57.53963437326991,21
65.5,158.08,47.43,109.13,120.47,49.8,0.66,2.51,24.84,2017,2,24,4,1,3,304.0,443.0,331.0,146.47,158.08,42.09,386.2857142857143,343.7142857142857,360.43333333333334,59.9603043290989,21
120.12,158.08,63.27,114.26,120.47,49.8,1.83,2.23,14.83,2017,3,2,3,1,1,161.0,336.0,429.0,65.5,158.08,109.13,362.0,325.5,352.6,104.19532938988552,21
89.54,158.08,63.27,106.38,120.47,49.8,1.54,2.23,14.1,2017,3,3,4,1,1,309.0,304.0,419.0,120.12,158.08,114.26,344.85714285714283,320.57142857142856,349.3666666666667,101.16229299402818,21
161.0,158.08,63.27,92.34,120.47,49.8,1.78,10.43,15.29,2017,3,4,5,1,1,254.0,161.0,442.0,89.54,158.08,106.38,321.2857142857143,322.2857142857143,347.56666666666666,100.22593524252186,21
99.37,158.08,63.27,116.62,120.47,49.8,1.54,2.15,20.65,2017,3,5,6,1,1,241.0,309.0,443.0,161.0,158.08,92.34,292.57142857142856,329.2142857142857,345.1666666666667,87.91446059069284,21
80.47,158.08,34.65,115.06,120.47,49.8,1.1,2.19,29.04,2017,3,6,0,1,1,325.0,254.0,336.0,99.37,158.08,116.62,275.7142857142857,330.7142857142857,344.06666666666666,61.65418149029477,21
98.35,158.08,63.27,116.62,120.47,49.8,2.29,2.21,27.18,2017,3,7,1,1,1,248.0,241.0,304.0,80.47,158.08,115.06,263.14285714285717,325.5,340.6,56.028054197365925,21
152.52,158.08,63.27,114.12,120.47,49.8,1.88,2.18,23.5,2017,3,8,2,1,1,195.0,325.0,161.0,98.35,158.08,116.62,247.57142857142858,316.92857142857144,334.73333333333335,57.8960480598849,21
185.6,158.08,63.27,94.13,120.47,49.8,2.3,2.24,22.15,2017,3,9,3,1,1,315.0,248.0,309.0,152.52,158.08,114.12,269.57142857142856,315.7857142857143,331.6666666666667,47.91609730510713,21
169.79,158.08,63.27,91.24,120.47,49.8,1.89,2.26,14.82,2017,3,10,4,1,1,314.0,195.0,254.0,185.6,158.08,94.13,270.2857142857143,307.57142857142856,328.73333333333335,48.633713566189954,21
71.61,158.08,63.27,70.52,120.47,49.8,1.5,2.46,12.99,2017,3,11,5,1,1,356.0,315.0,241.0,169.79,158.08,91.24,284.85714285714283,303.07142857142856,323.93333333333334,57.426557652445375,21
97.92,158.08,63.27,66.92,120.47,49.8,1.68,2.71,13.82,2017,3,12,6,1,1,252.0,314.0,325.0,71.61,158.08,70.52,286.42857142857144,289.5,317.5,56.16302800139806,21
115.38,158.08,44.41,83.11,120.47,49.8,1.66,2.33,28.39,2017,3,15,2,1,1,190.0,356.0,248.0,97.92,158.08,66.92,267.14285714285717,271.42857142857144,312.6666666666667,63.420366264654874,21
125.96,158.08,4.66,4.7,10.43,49.8,2.47,1.93,18.72,2017,3,17,4,1,1,216.0,252.0,195.0,115.38,158.08,83.11,262.57142857142856,262.85714285714283,309.8333333333333,66.12578201896115,21
145.47,158.08,0.72,0.69,1.41,49.8,1.71,1.93,11.87,2017,3,18,5,1,1,250.0,190.0,315.0,125.96,158.08,4.7,270.42857142857144,259.0,306.96666666666664,59.71559579333104,21
127.63,158.08,0.7,0.66,1.36,49.8,1.42,1.93,15.86,2017,3,19,6,1,1,346.0,216.0,314.0,145.47,158.08,0.69,274.85714285714283,272.2142857142857,306.73333333333335,64.52758730814006,21
76.75,158.08,3.22,4.78,6.07,49.8,1.85,1.93,12.25,2017,3,20,0,1,1,224.0,250.0,356.0,127.63,158.08,0.66,262.0,266.14285714285717,300.26666666666665,64.39461675223158,21
98.03,158.08,6.14,8.53,10.68,49.8,1.43,1.93,20.24,2017,3,21,1,1,1,312.0,346.0,252.0,76.75,158.08,4.78,255.71428571428572,270.2857142857143,296.8,55.177635220907646,21
113.14,158.08,5.95,8.56,10.51,49.8,1.17,1.93,23.76,2017,3,22,2,1,1,198.0,224.0,190.0,98.03,158.08,8.53,248.0,267.2142857142857,290.8,59.396969619671005,21
116.57,158.08,6.59,6.8,9.39,49.8,1.6,1.96,9.53,2017,3,23,3,1,1,215.0,312.0,216.0,113.14,158.08,8.56,251.57142857142858,259.35714285714283,290.3,55.98171470178902,21
242.17,158.08,8.87,4.84,9.88,49.8,0.87,2.17,5.82,2017,3,24,4,1,1,287.0,198.0,250.0,116.57,158.08,6.8,261.7142857142857,262.14285714285717,295.06666666666666,54.88386006138976,21
157.29,158.08,8.56,13.28,18.78,49.8,1.46,2.29,8.99,2017,3,28,1,1,1,326.0,215.0,346.0,242.17,158.08,4.84,272.57142857142856,271.5,295.8,59.503101159680455,21
90.88,158.08,2.05,3.0,5.04,49.8,1.05,3.75,10.04,2017,3,29,2,1,1,330.0,287.0,224.0,157.29,158.08,13.28,270.2857142857143,272.57142857142856,296.1,56.44086665326416,21
91.26,158.08,2.03,2.98,5.02,49.8,1.0,4.57,13.69,2017,3,30,3,1,1,258.0,326.0,312.0,90.88,158.08,3.0,275.14285714285717,268.57142857142856,294.2,53.161479072190744,21
106.36,158.08,2.12,2.97,5.09,49.8,1.2,4.21,12.5,2017,3,31,4,1,1,215.0,330.0,198.0,91.26,158.08,2.98,261.2857142857143,258.5,290.3333333333333,54.576289985409836,21
